Order_ID,commodity,unit_price,quantity,time
259,原萃綠茶,39,9,1692733467000000000
259,肉骨湯麵,15,1,1692733467000000000
260,原萃綠茶,39,5,1692733817000000000
261,品客洋芋片,60,6,1692734392000000000
261,原萃綠茶,39,11,1692734392000000000
262,肉骨湯麵,15,4,1692736239000000000
262,益生菌,150,4,1692736239000000000
262,原萃綠茶,39,20,1692736239000000000
263,肉骨湯麵,15,1,1692781633000000000
263,品客洋芋片,60,5,1692781633000000000
263,原萃綠茶,39,1,1692781633000000000
263,益生菌,150,4,1692781633000000000
264,益生菌,150,1,1692782965000000000
264,品客洋芋片,60,6,1692782965000000000
264,原萃綠茶,39,6,1692782965000000000
265,品客洋芋片,60,2,1692783483000000000
265,益生菌,150,6,1692783483000000000
265,肉骨湯麵,15,6,1692783483000000000
265,原萃綠茶,39,5,1692783483000000000
266,品客洋芋片,60,10,1692785030000000000
267,肉骨湯麵,15,19,1692786120000000000
267,原萃綠茶,39,6,1692786120000000000
267,品客洋芋片,60,1,1692786120000000000
267,益生菌,150,15,1692786120000000000
268,益生菌,150,2,1692791592000000000
268,肉骨湯麵,15,1,1692791592000000000
269,益生菌,150,3,1692791970000000000
269,原萃綠茶,39,6,1692791970000000000
269,肉骨湯麵,15,2,1692791970000000000
270,益生菌,150,11,1692792313000000000
270,品客洋芋片,60,3,1692792313000000000
270,肉骨湯麵,15,4,1692792313000000000
271,益生菌,150,3,1692792383000000000
272,原萃綠茶,39,5,1692792484000000000
272,肉骨湯麵,15,15,1692792484000000000
272,品客洋芋片,60,6,1692792484000000000
272,益生菌,150,3,1692792484000000000
273,益生菌,150,6,1692793736000000000
273,原萃綠茶,39,5,1692793736000000000
273,肉骨湯麵,15,5,1692793736000000000
274,益生菌,150,18,1692794081000000000
274,品客洋芋片,60,15,1692794081000000000
274,原萃綠茶,39,2,1692794081000000000
274,肉骨湯麵,15,10,1692794081000000000
275,原萃綠茶,39,7,1692794661000000000
276,益生菌,150,3,1692795451000000000
276,原萃綠茶,39,4,1692795451000000000
277,益生菌,150,6,1692796595000000000
277,肉骨湯麵,15,18,1692796595000000000
277,品客洋芋片,60,2,1692796595000000000
277,原萃綠茶,39,3,1692796595000000000
278,原萃綠茶,39,6,1692796783000000000
279,品客洋芋片,60,16,1692797031000000000
279,肉骨湯麵,15,20,1692797031000000000
279,益生菌,150,6,1692797031000000000
280,肉骨湯麵,15,3,1692797508000000000
281,原萃綠茶,39,2,1692797917000000000
281,肉骨湯麵,15,1,1692797917000000000
281,品客洋芋片,60,4,1692797917000000000
281,益生菌,150,4,1692797917000000000
282,肉骨湯麵,15,2,1692797981000000000
283,原萃綠茶,39,1,1692800578000000000
284,肉骨湯麵,15,8,1692802011000000000
284,品客洋芋片,60,14,1692802011000000000
284,益生菌,150,2,1692802011000000000
284,原萃綠茶,39,6,1692802011000000000
285,肉骨湯麵,15,17,1692802704000000000
285,品客洋芋片,60,2,1692802704000000000
285,益生菌,150,4,1692802704000000000
286,品客洋芋片,60,2,1692803098000000000
286,原萃綠茶,39,8,1692803098000000000
287,品客洋芋片,60,2,1692804022000000000
287,肉骨湯麵,15,2,1692804022000000000
288,肉骨湯麵,15,18,1692804661000000000
288,品客洋芋片,60,4,1692804661000000000
288,益生菌,150,2,1692804661000000000
288,原萃綠茶,39,1,1692804661000000000
289,肉骨湯麵,15,3,1692806630000000000
290,原萃綠茶,39,4,1692807051000000000
291,品客洋芋片,60,5,1692807077000000000
291,原萃綠茶,39,6,1692807077000000000
291,益生菌,150,1,1692807077000000000
292,原萃綠茶,39,4,1692808097000000000
292,肉骨湯麵,15,5,1692808097000000000
293,益生菌,150,5,1692809025000000000
294,品客洋芋片,60,16,1692809172000000000
294,肉骨湯麵,15,4,1692809172000000000
295,原萃綠茶,39,4,1692809751000000000
295,益生菌,150,4,1692809751000000000
296,品客洋芋片,60,3,1692811581000000000
297,品客洋芋片,60,9,1692812582000000000
297,肉骨湯麵,15,5,1692812582000000000
297,益生菌,150,4,1692812582000000000
298,原萃綠茶,39,1,1692813506000000000
298,益生菌,150,19,1692813506000000000
299,肉骨湯麵,15,4,1692814996000000000
299,品客洋芋片,60,3,1692814996000000000
300,原萃綠茶,39,2,1692815741000000000
300,益生菌,150,20,1692815741000000000
300,品客洋芋片,60,2,1692815741000000000
300,肉骨湯麵,15,3,1692815741000000000
301,原萃綠茶,39,13,1692819854000000000
301,益生菌,150,3,1692819854000000000
301,肉骨湯麵,15,4,1692819854000000000
302,肉骨湯麵,15,4,1692820360000000000
302,益生菌,150,1,1692820360000000000
302,品客洋芋片,60,2,1692820360000000000
302,原萃綠茶,39,4,1692820360000000000
303,肉骨湯麵,15,1,1692823513000000000
303,益生菌,150,5,1692823513000000000
304,益生菌,150,4,1692823703000000000
304,原萃綠茶,39,4,1692823703000000000
305,原萃綠茶,39,6,1692823973000000000
305,肉骨湯麵,15,4,1692823973000000000
306,益生菌,150,6,1692867659000000000
307,肉骨湯麵,15,12,1692868012000000000
308,品客洋芋片,60,3,1692870420000000000
308,肉骨湯麵,15,5,1692870420000000000
309,品客洋芋片,60,1,1692871124000000000
309,原萃綠茶,39,13,1692871124000000000
310,肉骨湯麵,15,3,1692871461000000000
310,益生菌,150,3,1692871461000000000
310,原萃綠茶,39,5,1692871461000000000
310,品客洋芋片,60,19,1692871461000000000
311,益生菌,150,4,1692871926000000000
311,品客洋芋片,60,6,1692871926000000000
311,肉骨湯麵,15,5,1692871926000000000
311,原萃綠茶,39,1,1692871926000000000
312,品客洋芋片,60,18,1692872673000000000
312,益生菌,150,3,1692872673000000000
312,肉骨湯麵,15,2,1692872673000000000
313,益生菌,150,6,1692874683000000000
313,品客洋芋片,60,4,1692874683000000000
313,肉骨湯麵,15,4,1692874683000000000
313,原萃綠茶,39,5,1692874683000000000
314,品客洋芋片,60,2,1692875065000000000
315,肉骨湯麵,15,2,1692875215000000000
315,原萃綠茶,39,13,1692875215000000000
315,品客洋芋片,60,3,1692875215000000000
315,益生菌,150,5,1692875215000000000
316,原萃綠茶,39,3,1692879337000000000
316,益生菌,150,6,1692879337000000000
317,益生菌,150,1,1692879916000000000
317,原萃綠茶,39,5,1692879916000000000
317,品客洋芋片,60,20,1692879916000000000
318,益生菌,150,4,1692880104000000000
318,肉骨湯麵,15,5,1692880104000000000
319,品客洋芋片,60,14,1692881444000000000
319,肉骨湯麵,15,2,1692881444000000000
319,原萃綠茶,39,4,1692881444000000000
320,原萃綠茶,39,2,1692881446000000000
320,益生菌,150,5,1692881446000000000
321,品客洋芋片,60,2,1692881784000000000
322,原萃綠茶,39,4,1692882031000000000
322,品客洋芋片,60,18,1692882031000000000
322,益生菌,150,15,1692882031000000000
322,肉骨湯麵,15,5,1692882031000000000
323,肉骨湯麵,15,1,1692883872000000000
323,原萃綠茶,39,5,1692883872000000000
323,品客洋芋片,60,1,1692883872000000000
323,益生菌,150,3,1692883872000000000
324,品客洋芋片,60,19,1692884481000000000
325,益生菌,150,8,1692885906000000000
325,品客洋芋片,60,5,1692885906000000000
326,原萃綠茶,39,9,1692886667000000000
326,肉骨湯麵,15,2,1692886667000000000
327,肉骨湯麵,15,3,1692887077000000000
327,原萃綠茶,39,6,1692887077000000000
327,品客洋芋片,60,3,1692887077000000000
327,益生菌,150,6,1692887077000000000
328,益生菌,150,5,1692887463000000000
328,品客洋芋片,60,2,1692887463000000000
329,益生菌,150,20,1692887552000000000
329,肉骨湯麵,15,3,1692887552000000000
330,品客洋芋片,60,9,1692890685000000000
330,益生菌,150,7,1692890685000000000
330,原萃綠茶,39,4,1692890685000000000
330,肉骨湯麵,15,5,1692890685000000000
331,原萃綠茶,39,3,1692891419000000000
331,品客洋芋片,60,5,1692891419000000000
331,肉骨湯麵,15,5,1692891419000000000
332,原萃綠茶,39,1,1692891627000000000
333,原萃綠茶,39,16,1692891684000000000
333,肉骨湯麵,15,5,1692891684000000000
333,益生菌,150,3,1692891684000000000
334,原萃綠茶,39,6,1692892714000000000
334,肉骨湯麵,15,5,1692892714000000000
335,益生菌,150,6,1692894104000000000
335,品客洋芋片,60,10,1692894104000000000
335,肉骨湯麵,15,1,1692894104000000000
336,品客洋芋片,60,19,1692894118000000000
336,肉骨湯麵,15,3,1692894118000000000
336,原萃綠茶,39,17,1692894118000000000
337,原萃綠茶,39,8,1692894588000000000
337,肉骨湯麵,15,19,1692894588000000000
337,益生菌,150,11,1692894588000000000
338,肉骨湯麵,15,5,1692895562000000000
338,品客洋芋片,60,4,1692895562000000000
338,益生菌,150,3,1692895562000000000
338,原萃綠茶,39,3,1692895562000000000
339,肉骨湯麵,15,1,1692895574000000000
339,品客洋芋片,60,2,1692895574000000000
339,原萃綠茶,39,1,1692895574000000000
339,益生菌,150,1,1692895574000000000
340,原萃綠茶,39,6,1692895662000000000
340,肉骨湯麵,15,6,1692895662000000000
340,品客洋芋片,60,2,1692895662000000000
340,益生菌,150,10,1692895662000000000
341,原萃綠茶,39,1,1692896451000000000
341,益生菌,150,2,1692896451000000000
341,肉骨湯麵,15,5,1692896451000000000
341,品客洋芋片,60,5,1692896451000000000
342,品客洋芋片,60,3,1692897192000000000
342,原萃綠茶,39,4,1692897192000000000
343,肉骨湯麵,15,3,1692897833000000000
343,原萃綠茶,39,4,1692897833000000000
344,原萃綠茶,39,4,1692898525000000000
344,益生菌,150,2,1692898525000000000
344,品客洋芋片,60,4,1692898525000000000
344,肉骨湯麵,15,4,1692898525000000000
345,品客洋芋片,60,3,1692901080000000000
345,益生菌,150,2,1692901080000000000
346,原萃綠茶,39,18,1692901904000000000
346,肉骨湯麵,15,20,1692901904000000000
346,品客洋芋片,60,4,1692901904000000000
347,原萃綠茶,39,5,1692902220000000000
347,益生菌,150,1,1692902220000000000
348,肉骨湯麵,15,5,1692902390000000000
348,品客洋芋片,60,3,1692902390000000000
348,原萃綠茶,39,3,1692902390000000000
349,原萃綠茶,39,6,1692902499000000000
350,益生菌,150,6,1692902691000000000
351,益生菌,150,2,1692903753000000000
351,原萃綠茶,39,16,1692903753000000000
352,益生菌,150,6,1692903873000000000
352,品客洋芋片,60,1,1692903873000000000
352,肉骨湯麵,15,3,1692903873000000000
353,品客洋芋片,60,5,1692904863000000000
353,原萃綠茶,39,4,1692904863000000000
353,益生菌,150,6,1692904863000000000
353,肉骨湯麵,15,2,1692904863000000000
354,肉骨湯麵,15,6,1692905947000000000
354,品客洋芋片,60,3,1692905947000000000
354,原萃綠茶,39,2,1692905947000000000
355,品客洋芋片,60,9,1692905990000000000
355,肉骨湯麵,15,2,1692905990000000000
355,益生菌,150,4,1692905990000000000
356,原萃綠茶,39,5,1692906791000000000
356,益生菌,150,5,1692906791000000000
356,肉骨湯麵,15,2,1692906791000000000
356,品客洋芋片,60,1,1692906791000000000
357,品客洋芋片,60,1,1692906971000000000
358,益生菌,150,1,1692908374000000000
358,肉骨湯麵,15,8,1692908374000000000
358,原萃綠茶,39,13,1692908374000000000
358,品客洋芋片,60,1,1692908374000000000
359,肉骨湯麵,15,4,1692910083000000000
359,原萃綠茶,39,5,1692910083000000000
359,益生菌,150,6,1692910083000000000
360,品客洋芋片,60,3,1692910152000000000
360,肉骨湯麵,15,3,1692910152000000000
361,益生菌,150,7,1692954109000000000
362,原萃綠茶,39,6,1692959020000000000
362,品客洋芋片,60,6,1692959020000000000
363,原萃綠茶,39,2,1692959206000000000
363,肉骨湯麵,15,2,1692959206000000000
363,益生菌,150,13,1692959206000000000
364,益生菌,150,14,1692963079000000000
364,肉骨湯麵,15,18,1692963079000000000
364,品客洋芋片,60,1,1692963079000000000
364,原萃綠茶,39,5,1692963079000000000
365,品客洋芋片,60,5,1692965207000000000
365,益生菌,150,1,1692965207000000000
366,品客洋芋片,60,3,1692967456000000000
366,益生菌,150,5,1692967456000000000
366,肉骨湯麵,15,4,1692967456000000000
367,原萃綠茶,39,12,1692968346000000000
367,益生菌,150,5,1692968346000000000
368,品客洋芋片,60,6,1692968856000000000
368,原萃綠茶,39,6,1692968856000000000
368,肉骨湯麵,15,1,1692968856000000000
369,益生菌,150,2,1692969074000000000
370,原萃綠茶,39,17,1692969220000000000
370,品客洋芋片,60,4,1692969220000000000
370,益生菌,150,6,1692969220000000000
370,肉骨湯麵,15,5,1692969220000000000
371,益生菌,150,20,1692970483000000000
371,原萃綠茶,39,4,1692970483000000000
371,品客洋芋片,60,10,1692970483000000000
372,肉骨湯麵,15,5,1692971583000000000
372,原萃綠茶,39,16,1692971583000000000
372,品客洋芋片,60,2,1692971583000000000
372,益生菌,150,5,1692971583000000000
373,益生菌,150,2,1692972442000000000
373,肉骨湯麵,15,2,1692972442000000000
373,原萃綠茶,39,3,1692972442000000000
374,品客洋芋片,60,18,1692972504000000000
374,原萃綠茶,39,2,1692972504000000000
375,品客洋芋片,60,3,1692972881000000000
376,原萃綠茶,39,4,1692972943000000000
376,肉骨湯麵,15,3,1692972943000000000
376,益生菌,150,4,1692972943000000000
376,品客洋芋片,60,5,1692972943000000000
377,肉骨湯麵,15,6,1692974359000000000
377,品客洋芋片,60,2,1692974359000000000
378,益生菌,150,1,1692975037000000000
379,原萃綠茶,39,15,1692975697000000000
379,益生菌,150,3,1692975697000000000
380,原萃綠茶,39,5,1692976559000000000
381,益生菌,150,8,1692976581000000000
382,原萃綠茶,39,4,1692976753000000000
382,肉骨湯麵,15,2,1692976753000000000
382,益生菌,150,5,1692976753000000000
382,品客洋芋片,60,5,1692976753000000000
383,原萃綠茶,39,3,1692979289000000000
383,肉骨湯麵,15,4,1692979289000000000
383,益生菌,150,5,1692979289000000000
383,品客洋芋片,60,3,1692979289000000000
384,品客洋芋片,60,6,1692980211000000000
384,益生菌,150,3,1692980211000000000
384,原萃綠茶,39,6,1692980211000000000
384,肉骨湯麵,15,3,1692980211000000000
385,品客洋芋片,60,5,1692982166000000000
385,肉骨湯麵,15,2,1692982166000000000
386,益生菌,150,5,1692983090000000000
386,品客洋芋片,60,4,1692983090000000000
386,肉骨湯麵,15,4,1692983090000000000
386,原萃綠茶,39,5,1692983090000000000
387,品客洋芋片,60,11,1692983314000000000
387,原萃綠茶,39,2,1692983314000000000
387,益生菌,150,18,1692983314000000000
387,肉骨湯麵,15,4,1692983314000000000
388,肉骨湯麵,15,1,1692984858000000000
389,肉骨湯麵,15,10,1692985783000000000
389,益生菌,150,5,1692985783000000000
389,品客洋芋片,60,9,1692985783000000000
389,原萃綠茶,39,6,1692985783000000000
390,肉骨湯麵,15,3,1692988302000000000
390,原萃綠茶,39,4,1692988302000000000
390,益生菌,150,5,1692988302000000000
390,品客洋芋片,60,6,1692988302000000000
391,原萃綠茶,39,9,1692992721000000000
391,益生菌,150,2,1692992721000000000
392,品客洋芋片,60,8,1692995828000000000
392,益生菌,150,3,1692995828000000000
393,益生菌,150,5,1693041754000000000
394,益生菌,150,5,1693043354000000000
394,原萃綠茶,39,5,1693043354000000000
394,品客洋芋片,60,6,1693043354000000000
394,肉骨湯麵,15,2,1693043354000000000
395,益生菌,150,5,1693043764000000000
395,原萃綠茶,39,6,1693043764000000000
396,肉骨湯麵,15,2,1693043767000000000
396,品客洋芋片,60,2,1693043767000000000
397,品客洋芋片,60,2,1693044485000000000
397,原萃綠茶,39,18,1693044485000000000
397,肉骨湯麵,15,4,1693044485000000000
398,原萃綠茶,39,6,1693045084000000000
399,品客洋芋片,60,1,1693045142000000000
399,益生菌,150,6,1693045142000000000
399,肉骨湯麵,15,5,1693045142000000000
400,品客洋芋片,60,4,1693046437000000000
400,肉骨湯麵,15,7,1693046437000000000
400,益生菌,150,5,1693046437000000000
401,原萃綠茶,39,5,1693047714000000000
401,肉骨湯麵,15,18,1693047714000000000
402,品客洋芋片,60,6,1693050712000000000
403,益生菌,150,5,1693051082000000000
404,益生菌,150,5,1693051136000000000
405,益生菌,150,15,1693051822000000000
406,肉骨湯麵,15,4,1693051911000000000
406,益生菌,150,5,1693051911000000000
406,原萃綠茶,39,4,1693051911000000000
406,品客洋芋片,60,17,1693051911000000000
407,肉骨湯麵,15,4,1693052147000000000
407,品客洋芋片,60,2,1693052147000000000
407,原萃綠茶,39,2,1693052147000000000
407,益生菌,150,18,1693052147000000000
408,品客洋芋片,60,4,1693052355000000000
408,益生菌,150,2,1693052355000000000
408,肉骨湯麵,15,4,1693052355000000000
408,原萃綠茶,39,3,1693052355000000000
409,原萃綠茶,39,13,1693053681000000000
410,肉骨湯麵,15,1,1693054135000000000
410,原萃綠茶,39,2,1693054135000000000
411,品客洋芋片,60,2,1693054251000000000
411,益生菌,150,19,1693054251000000000
411,肉骨湯麵,15,1,1693054251000000000
412,益生菌,150,5,1693054584000000000
412,肉骨湯麵,15,6,1693054584000000000
413,益生菌,150,2,1693054964000000000
413,原萃綠茶,39,3,1693054964000000000
413,肉骨湯麵,15,4,1693054964000000000
413,品客洋芋片,60,4,1693054964000000000
414,品客洋芋片,60,3,1693055447000000000
414,肉骨湯麵,15,2,1693055447000000000
414,益生菌,150,6,1693055447000000000
414,原萃綠茶,39,16,1693055447000000000
415,原萃綠茶,39,6,1693056810000000000
415,益生菌,150,3,1693056810000000000
415,品客洋芋片,60,8,1693056810000000000
415,肉骨湯麵,15,2,1693056810000000000
416,品客洋芋片,60,2,1693057007000000000
416,原萃綠茶,39,3,1693057007000000000
416,肉骨湯麵,15,4,1693057007000000000
416,益生菌,150,5,1693057007000000000
417,肉骨湯麵,15,4,1693057172000000000
418,肉骨湯麵,15,1,1693057669000000000
418,原萃綠茶,39,11,1693057669000000000
418,益生菌,150,3,1693057669000000000
418,品客洋芋片,60,6,1693057669000000000
419,原萃綠茶,39,3,1693058843000000000
419,益生菌,150,3,1693058843000000000
419,品客洋芋片,60,1,1693058843000000000
420,益生菌,150,3,1693059295000000000
420,原萃綠茶,39,3,1693059295000000000
420,肉骨湯麵,15,1,1693059295000000000
420,品客洋芋片,60,3,1693059295000000000
